article_id,demographic_count,relational_count,cultural_count,doi,jstor_url,publicationYear,article_name,primary_subject,journal_title,creator,file_name,wordCount,pageCount
journal-article-10.1525_si.1985.8.2.263,22,52,63,10.1525_si.1985.8.2.263,https://www.jstor.org/stable/10.1525/si.1985.8.2.263,1985.0,Social Behaviorism on Emotions: Mead and Modern Behaviorism Compared,Sociology,Symbolic Interaction,John D. Baldwin,/vol_b/data/jstor_data/ocr/journal-article-10.1525_si.1985.8.2.263.txt,12780.0,28.0
journal-article-10.1525_si.1985.8.2.291,2,6,44,10.1525_si.1985.8.2.291,https://www.jstor.org/stable/10.1525/si.1985.8.2.291,1985.0,Love and Death in Classical Music-Methodological Problems in Analyzing Human Meaning in Music,Sociology,Symbolic Interaction,Catherine T. Harris; Clemens Sandresky,/vol_b/data/jstor_data/ocr/journal-article-10.1525_si.1985.8.2.291.txt,7048.0,20.0
journal-article-10.1525_si.1986.9.1.1,4,13,35,10.1525_si.1986.9.1.1,https://www.jstor.org/stable/10.1525/si.1986.9.1.1,1986.0,Pauses: Explorations in Social Rhythm,Sociology,Symbolic Interaction,Robert P. Snow; Dennis Brissett,/vol_b/data/jstor_data/ocr/journal-article-10.1525_si.1986.9.1.1.txt,9438.0,18.0
journal-article-10.1525_si.1986.9.1.105,10,16,69,10.1525_si.1986.9.1.105,https://www.jstor.org/stable/10.1525/si.1986.9.1.105,1986.0,The Meaning of Uncertainty and the Uncertainty of Meaning,Sociology,Symbolic Interaction,R.S. Perinbanayagam,/vol_b/data/jstor_data/ocr/journal-article-10.1525_si.1986.9.1.105.txt,12743.0,24.0
journal-article-10.1525_si.1986.9.1.129,7,11,49,10.1525_si.1986.9.1.129,https://www.jstor.org/stable/10.1525/si.1986.9.1.129,1986.0,Interpreting the Sociological Classics: Can There be a “True” Meaning of Mead?,Sociology,Symbolic Interaction,Gary Alan Fine; Sherryl Kleinman,/vol_b/data/jstor_data/ocr/journal-article-10.1525_si.1986.9.1.129.txt,8469.0,18.0
journal-article-10.1525_si.1986.9.1.147,9,19,103,10.1525_si.1986.9.1.147,https://www.jstor.org/stable/10.1525/si.1986.9.1.147,1986.0,"Sign, Symbol, and Metalanguage: Against the Integration of Semiotics and Symbolic Interactionism",Sociology,Symbolic Interaction,Lesley D. Harman,/vol_b/data/jstor_data/ocr/journal-article-10.1525_si.1986.9.1.147.txt,6579.0,14.0
journal-article-10.1525_si.1986.9.1.19,1,10,33,10.1525_si.1986.9.1.19,https://www.jstor.org/stable/10.1525/si.1986.9.1.19,1986.0,"“You Can Take the Boy out of Dorchester, but you can't take Dorchester out of the boy”: Toward a Social Psychology of Mobility",Sociology,Symbolic Interaction,David A. Karp,/vol_b/data/jstor_data/ocr/journal-article-10.1525_si.1986.9.1.19.txt,8991.0,18.0
journal-article-10.1525_si.1986.9.1.37,1,7,25,10.1525_si.1986.9.1.37,https://www.jstor.org/stable/10.1525/si.1986.9.1.37,1986.0,The Social Preservation of Mind: The Alzheimer's Disease Experience,Sociology,Symbolic Interaction,Jaber F. Gubrium,/vol_b/data/jstor_data/ocr/journal-article-10.1525_si.1986.9.1.37.txt,7906.0,15.0
journal-article-10.1525_si.1986.9.1.53,0,11,16,10.1525_si.1986.9.1.53,https://www.jstor.org/stable/10.1525/si.1986.9.1.53,1986.0,Commodore Perry and the Japanese: A Study in the Dramaturgy of Power,Sociology,Symbolic Interaction,Michio Kitahara,/vol_b/data/jstor_data/ocr/journal-article-10.1525_si.1986.9.1.53.txt,6663.0,14.0
journal-article-10.1525_si.1986.9.1.67,7,26,77,10.1525_si.1986.9.1.67,https://www.jstor.org/stable/10.1525/si.1986.9.1.67,1986.0,"Scientology “Ethics”: Deviance, Identity and Social Control in a Cult-Like Social World",Sociology,Symbolic Interaction,Roger Straus,/vol_b/data/jstor_data/ocr/journal-article-10.1525_si.1986.9.1.67.txt,8379.0,16.0
journal-article-10.1525_si.1986.9.1.83,15,11,93,10.1525_si.1986.9.1.83,https://www.jstor.org/stable/10.1525/si.1986.9.1.83,1986.0,"Community, Communication, and Meaning: Theories of Buchler and Habermas",Sociology,Symbolic Interaction,V. Tejera,/vol_b/data/jstor_data/ocr/journal-article-10.1525_si.1986.9.1.83.txt,11430.0,22.0
journal-article-10.1525_si.1986.9.2.169,2,17,75,10.1525_si.1986.9.2.169,https://www.jstor.org/stable/10.1525/si.1986.9.2.169,1986.0,The Bureaucratizing of Impulse: Self-Conception in the 1980s,Sociology,Symbolic Interaction,Louis A. Zurcher,/vol_b/data/jstor_data/ocr/journal-article-10.1525_si.1986.9.2.169.txt,5355.0,10.0
journal-article-10.1525_si.1986.9.2.179,12,12,80,10.1525_si.1986.9.2.179,https://www.jstor.org/stable/10.1525/si.1986.9.2.179,1986.0,The Social Construction of Historical Events Through Public Dramas,Sociology,Symbolic Interaction,Edward Gross,/vol_b/data/jstor_data/ocr/journal-article-10.1525_si.1986.9.2.179.txt,12721.0,22.0
journal-article-10.1525_si.1986.9.2.201,2,12,20,10.1525_si.1986.9.2.201,https://www.jstor.org/stable/10.1525/si.1986.9.2.201,1986.0,Thought for Food: A Study of Written Instructions,Sociology,Symbolic Interaction,Graham Tomlinson,/vol_b/data/jstor_data/ocr/journal-article-10.1525_si.1986.9.2.201.txt,8061.0,16.0
journal-article-10.1525_si.1986.9.2.217,22,26,67,10.1525_si.1986.9.2.217,https://www.jstor.org/stable/10.1525/si.1986.9.2.217,1986.0,Legitimation of Oppression: Response and Reflexivity,Sociology,Symbolic Interaction,Charlotte Wolf,/vol_b/data/jstor_data/ocr/journal-article-10.1525_si.1986.9.2.217.txt,10121.0,18.0
journal-article-10.1525_si.1986.9.2.235,3,7,27,10.1525_si.1986.9.2.235,https://www.jstor.org/stable/10.1525/si.1986.9.2.235,1986.0,Impact of Bereavement on the Self-Conceptions of Older Surviving Spouses,Sociology,Symbolic Interaction,Dale A. Lund; Michael S. Caserta; Margaret F. Dimond; Robert M. Gray,/vol_b/data/jstor_data/ocr/journal-article-10.1525_si.1986.9.2.235.txt,4778.0,10.0
journal-article-10.1525_si.1986.9.2.245,0,3,71,10.1525_si.1986.9.2.245,https://www.jstor.org/stable/10.1525/si.1986.9.2.245,1986.0,Actors in Search of a Character: Student Social Workers' Quest for Professional Identity,Sociology,Symbolic Interaction,Donileen R. Loseke; Spencer E. Cahill,/vol_b/data/jstor_data/ocr/journal-article-10.1525_si.1986.9.2.245.txt,7123.0,14.0
journal-article-10.1525_si.1986.9.2.268,1,5,15,10.1525_si.1986.9.2.268,https://www.jstor.org/stable/10.1525/si.1986.9.2.268,1986.0,An Interpretive Review,Sociology,Symbolic Interaction,T.R. Young,/vol_b/data/jstor_data/ocr/journal-article-10.1525_si.1986.9.2.268.txt,2645.0,5.0
journal-article-10.1525_si.1987.10.1.1,0,27,150,10.1525_si.1987.10.1.1,https://www.jstor.org/stable/10.1525/si.1987.10.1.1,1987.0,On Semiotics and Symbolic Interactionism,Sociology,Symbolic Interaction,Norman K. Denzin,/vol_b/data/jstor_data/ocr/journal-article-10.1525_si.1987.10.1.1.txt,9778.0,19.0
journal-article-10.1525_si.1987.10.1.101,1,11,28,10.1525_si.1987.10.1.101,https://www.jstor.org/stable/10.1525/si.1987.10.1.101,1987.0,Power and Solidarity in “Interruption”: A Critique of the Santa Barbara School Conception and its Application by Orcutt and Harvey (1985),Sociology,Symbolic Interaction,Stephen O. Murray,/vol_b/data/jstor_data/ocr/journal-article-10.1525_si.1987.10.1.101.txt,4781.0,10.0
journal-article-10.1525_si.1987.10.1.111,2,27,50,10.1525_si.1987.10.1.111,https://www.jstor.org/stable/10.1525/si.1987.10.1.111,1987.0,From Prints to Posters: The Production of Artistic Value in a Popular Art World,Sociology,Symbolic Interaction,Heather M. Fitz Gibbon,/vol_b/data/jstor_data/ocr/journal-article-10.1525_si.1987.10.1.111.txt,9554.0,18.0
journal-article-10.1525_si.1987.10.1.129,2,9,58,10.1525_si.1987.10.1.129,https://www.jstor.org/stable/10.1525/si.1987.10.1.129,1987.0,Media Logic and Social Interaction,Sociology,Symbolic Interaction,David L. Altheide,/vol_b/data/jstor_data/ocr/journal-article-10.1525_si.1987.10.1.129.txt,5136.0,10.0
journal-article-10.1525_si.1987.10.1.139,0,0,9,10.1525_si.1987.10.1.139,https://www.jstor.org/stable/10.1525/si.1987.10.1.139,1987.0,American Greetings: Hand Signaling on the Highways,Sociology,Symbolic Interaction,William A. Turnbaugh; Sarah Peabody Turnbaugh,/vol_b/data/jstor_data/ocr/journal-article-10.1525_si.1987.10.1.139.txt,1690.0,4.0
journal-article-10.1525_si.1987.10.1.21,0,3,40,10.1525_si.1987.10.1.21,https://www.jstor.org/stable/10.1525/si.1987.10.1.21,1987.0,Simmel's Forms of Experiencing: The Adventure as Symbolic Work,Sociology,Symbolic Interaction,Jules J. Wanderer,/vol_b/data/jstor_data/ocr/journal-article-10.1525_si.1987.10.1.21.txt,3779.0,8.0
journal-article-10.1525_si.1987.10.1.29,2,24,134,10.1525_si.1987.10.1.29,https://www.jstor.org/stable/10.1525/si.1987.10.1.29,1987.0,The Degradation of the Sacred: Approaches of Cooley and Goffman,Sociology,Symbolic Interaction,Paul Creelan,/vol_b/data/jstor_data/ocr/journal-article-10.1525_si.1987.10.1.29.txt,15333.0,28.0
journal-article-10.1525_si.1987.10.1.57,2,0,23,10.1525_si.1987.10.1.57,https://www.jstor.org/stable/10.1525/si.1987.10.1.57,1987.0,Convicted Murderers' Accounts of Their Crimes: A Study of Homicide in Small Communities,Sociology,Symbolic Interaction,Melvin C. Ray; Ronald L. Simons,/vol_b/data/jstor_data/ocr/journal-article-10.1525_si.1987.10.1.57.txt,7148.0,14.0
journal-article-10.1525_si.1987.10.1.71,2,12,24,10.1525_si.1987.10.1.71,https://www.jstor.org/stable/10.1525/si.1987.10.1.71,1987.0,Student Vocabularies of Motive: Accounts for Absence,Sociology,Symbolic Interaction,Kathleen A. Kalab,/vol_b/data/jstor_data/ocr/journal-article-10.1525_si.1987.10.1.71.txt,6890.0,13.0
journal-article-10.1525_si.1987.10.1.85,5,16,57,10.1525_si.1987.10.1.85,https://www.jstor.org/stable/10.1525/si.1987.10.1.85,1987.0,The Problem of Change in Emotions Research: New Standards for Anger in Twentieth-Century American Childrearing,Sociology,Symbolic Interaction,Peter N. Stearns,/vol_b/data/jstor_data/ocr/journal-article-10.1525_si.1987.10.1.85.txt,8374.0,15.0
journal-article-10.1525_si.1987.10.2.143,1,10,79,10.1525_si.1987.10.2.143,https://www.jstor.org/stable/10.1525/si.1987.10.2.143,1987.0,"Interaction Theory in the Federal Republic of Germany: Development, Current Position,Themes, and Problems",Sociology,Symbolic Interaction,Hans Haferkamp,/vol_b/data/jstor_data/ocr/journal-article-10.1525_si.1987.10.2.143.txt,11518.0,23.0
journal-article-10.1525_si.1987.10.2.167,9,43,94,10.1525_si.1987.10.2.167,https://www.jstor.org/stable/10.1525/si.1987.10.2.167,1987.0,"Pygmies and Villagers, Ritual or Play? On the Place of Contrasting Modes of Metacommunication in Social Systems",Sociology,Symbolic Interaction,Eyal Ben-Ari,/vol_b/data/jstor_data/ocr/journal-article-10.1525_si.1987.10.2.167.txt,10159.0,19.0
journal-article-10.1525_si.1987.10.2.187,0,32,50,10.1525_si.1987.10.2.187,https://www.jstor.org/stable/10.1525/si.1987.10.2.187,1987.0,"Identity, Time, and Situated Activity: An Interactions Analysis of Dyadic Transactions",Sociology,Symbolic Interaction,Michael A. Katovich,/vol_b/data/jstor_data/ocr/journal-article-10.1525_si.1987.10.2.187.txt,10279.0,22.0
journal-article-10.1525_si.1987.10.2.209,23,41,65,10.1525_si.1987.10.2.209,https://www.jstor.org/stable/10.1525/si.1987.10.2.209,1987.0,Coordination and Convention: The Organization of the Concert World,Sociology,Symbolic Interaction,Samuel Gilmore,/vol_b/data/jstor_data/ocr/journal-article-10.1525_si.1987.10.2.209.txt,8742.0,19.0
journal-article-10.1525_si.1987.10.2.229,5,5,28,10.1525_si.1987.10.2.229,https://www.jstor.org/stable/10.1525/si.1987.10.2.229,1987.0,Lived Realities and the Construction of Social Problems: The Case of Wife Abuse,Sociology,Symbolic Interaction,Donileen R. Loseke,/vol_b/data/jstor_data/ocr/journal-article-10.1525_si.1987.10.2.229.txt,7795.0,15.0
journal-article-10.1525_si.1987.10.2.245,3,22,51,10.1525_si.1987.10.2.245,https://www.jstor.org/stable/10.1525/si.1987.10.2.245,1987.0,Producing Family Problems: Organization and Uses of the Family Perspective and Rhetoric in Family Therapy,Sociology,Symbolic Interaction,Gale Miller,/vol_b/data/jstor_data/ocr/journal-article-10.1525_si.1987.10.2.245.txt,11018.0,21.0
journal-article-10.1525_si.1987.10.2.267,4,5,10,10.1525_si.1987.10.2.267,https://www.jstor.org/stable/10.1525/si.1987.10.2.267,1987.0,"Socialism, Democracy and Reform: A Letter and an Article by George H. Mead",Sociology,Symbolic Interaction,Dmitri N. Shalin,/vol_b/data/jstor_data/ocr/journal-article-10.1525_si.1987.10.2.267.txt,6527.0,12.0
journal-article-10.1525_si.1988.11.1.1,2,5,28,10.1525_si.1988.11.1.1,https://www.jstor.org/stable/10.1525/si.1988.11.1.1,1988.0,"Herbert G. Blumer (1900-1987): A Legacy of Concepts, Criticisms, and Contributions",Sociology,Symbolic Interaction,Thomas J. Morrione,/vol_b/data/jstor_data/ocr/journal-article-10.1525_si.1988.11.1.1.txt,6583.0,12.0
journal-article-10.1525_si.1988.11.1.125,24,11,63,10.1525_si.1988.11.1.125,https://www.jstor.org/stable/10.1525/si.1988.11.1.125,1988.0,"Le Conte, Royce, Teggart, Blumer: A Berkeley Dialogue on Sociology, Social Change, and Symbolic Interaction",Sociology,Symbolic Interaction,Stanford M. Lyman,/vol_b/data/jstor_data/ocr/journal-article-10.1525_si.1988.11.1.125.txt,10481.0,19.0
journal-article-10.1525_si.1988.11.1.13,1,1,11,10.1525_si.1988.11.1.13,https://www.jstor.org/stable/10.1525/si.1988.11.1.13,1988.0,Herbert Blumer's Conceptual Impact,Sociology,Symbolic Interaction,Howard S. Becker,/vol_b/data/jstor_data/ocr/journal-article-10.1525_si.1988.11.1.13.txt,4684.0,9.0
journal-article-10.1525_si.1988.11.1.23,8,13,23,10.1525_si.1988.11.1.23,https://www.jstor.org/stable/10.1525/si.1988.11.1.23,1988.0,Herbert Blumer's Contributions to Twentieth-Century Sociology,Sociology,Symbolic Interaction,Tamotsu Shibutani,/vol_b/data/jstor_data/ocr/journal-article-10.1525_si.1988.11.1.23.txt,4327.0,9.0
journal-article-10.1525_si.1988.11.1.33,2,12,57,10.1525_si.1988.11.1.33,https://www.jstor.org/stable/10.1525/si.1988.11.1.33,1988.0,Substance and Style: An Appraisal of the Sociological Legacy of Herbert Blumer,Sociology,Symbolic Interaction,Sheldon Stryker,/vol_b/data/jstor_data/ocr/journal-article-10.1525_si.1988.11.1.33.txt,5250.0,10.0
journal-article-10.1525_si.1988.11.1.43,1,23,82,10.1525_si.1988.11.1.43,https://www.jstor.org/stable/10.1525/si.1988.11.1.43,1988.0,"Myth, Text, and Interaction Complicity in the Neglect Of Blumer's Macrosociology",Sociology,Symbolic Interaction,David R. Maines,/vol_b/data/jstor_data/ocr/journal-article-10.1525_si.1988.11.1.43.txt,8200.0,15.0
journal-article-10.1525_si.1988.11.1.59,0,3,23,10.1525_si.1988.11.1.59,https://www.jstor.org/stable/10.1525/si.1988.11.1.59,1988.0,The Politics of Herbert Blumer's Sociological Method,Sociology,Symbolic Interaction,David Wellman,/vol_b/data/jstor_data/ocr/journal-article-10.1525_si.1988.11.1.59.txt,4565.0,10.0
journal-article-10.1525_si.1988.11.1.69,3,8,119,10.1525_si.1988.11.1.69,https://www.jstor.org/stable/10.1525/si.1988.11.1.69,1988.0,Reconsidering Blumer's Corrective Against the Excesses of Functionalism,Sociology,Symbolic Interaction,David Sciulli,/vol_b/data/jstor_data/ocr/journal-article-10.1525_si.1988.11.1.69.txt,8260.0,16.0
journal-article-10.1525_si.1988.11.1.85,0,9,40,10.1525_si.1988.11.1.85,https://www.jstor.org/stable/10.1525/si.1988.11.1.85,1988.0,The Movies and Social Observation: Reading Blumer's Movies and Conduct,Sociology,Symbolic Interaction,Patricia T. Clough,/vol_b/data/jstor_data/ocr/journal-article-10.1525_si.1988.11.1.85.txt,6637.0,13.0
journal-article-10.1525_si.1988.11.1.99,1,10,55,10.1525_si.1988.11.1.99,https://www.jstor.org/stable/10.1525/si.1988.11.1.99,1988.0,Herbert Blumer: A Pilgrimage with Pragmatism,Sociology,Symbolic Interaction,Charles W. Tucker,/vol_b/data/jstor_data/ocr/journal-article-10.1525_si.1988.11.1.99.txt,12651.0,26.0
journal-article-10.1525_si.1988.11.2.161,2,8,68,10.1525_si.1988.11.2.161,https://www.jstor.org/stable/10.1525/si.1988.11.2.161,1988.0,The 1987 Distinguished Lecture: A Constructionist Approach to Mass Media and Public Opinion,Sociology,Symbolic Interaction,William A. Garrison,/vol_b/data/jstor_data/ocr/journal-article-10.1525_si.1988.11.2.161.txt,7126.0,14.0
journal-article-10.1525_si.1988.11.2.175,0,13,45,10.1525_si.1988.11.2.175,https://www.jstor.org/stable/10.1525/si.1988.11.2.175,1988.0,KI: The ‘Fervor of Vitality’ and the Subjective Self,Sociology,Symbolic Interaction,Hisa A. Kumagai,/vol_b/data/jstor_data/ocr/journal-article-10.1525_si.1988.11.2.175.txt,9299.0,16.0
journal-article-10.1525_si.1988.11.2.191,4,22,92,10.1525_si.1988.11.2.191,https://www.jstor.org/stable/10.1525/si.1988.11.2.191,1988.0,Play Theory of Delinquency: Toward a General Theory of “Action”,Sociology,Symbolic Interaction,Ikuya Sato,/vol_b/data/jstor_data/ocr/journal-article-10.1525_si.1988.11.2.191.txt,11781.0,22.0
journal-article-10.1525_si.1988.11.2.213,18,9,90,10.1525_si.1988.11.2.213,https://www.jstor.org/stable/10.1525/si.1988.11.2.213,1988.0,"Symbols of Collective Memory: The Social Process of Memorializing May 4, 1970, at Kent State University",Sociology,Symbolic Interaction,Stanford W. Gregory Jr.; Jerry M. Lewis,/vol_b/data/jstor_data/ocr/journal-article-10.1525_si.1988.11.2.213.txt,10863.0,21.0
journal-article-10.1525_si.1988.11.2.235,6,6,53,10.1525_si.1988.11.2.235,https://www.jstor.org/stable/10.1525/si.1988.11.2.235,1988.0,"Strange Bedfellows: Deafness, Language, and the Sociology of Knowledge",Sociology,Symbolic Interaction,A. Donald Evans,/vol_b/data/jstor_data/ocr/journal-article-10.1525_si.1988.11.2.235.txt,11556.0,21.0
journal-article-10.1525_si.1988.11.2.257,6,7,67,10.1525_si.1988.11.2.257,https://www.jstor.org/stable/10.1525/si.1988.11.2.257,1988.0,Fighting Words: What We Can Learn from Hitler's Hyperbole,Sociology,Symbolic Interaction,Michael Blain,/vol_b/data/jstor_data/ocr/journal-article-10.1525_si.1988.11.2.257.txt,11406.0,20.0
journal-article-10.1525_si.1988.11.2.277,6,11,32,10.1525_si.1988.11.2.277,https://www.jstor.org/stable/10.1525/si.1988.11.2.277,1988.0,Morally Controversial Leisure: The Social World of Gun Collectors,Sociology,Symbolic Interaction,A. D. Olmsted,/vol_b/data/jstor_data/ocr/journal-article-10.1525_si.1988.11.2.277.txt,5549.0,11.0
journal-article-10.1525_si.1988.11.2.289,0,5,17,10.1525_si.1988.11.2.289,https://www.jstor.org/stable/10.1525/si.1988.11.2.289,1988.0,Aces and Bombers: The Post-Exam Impression Management Strategies of Students,Sociology,Symbolic Interaction,Daniel Albas; Cheryl Albas,/vol_b/data/jstor_data/ocr/journal-article-10.1525_si.1988.11.2.289.txt,7674.0,14.0
journal-article-10.1525_si.1989.12.1.1,11,37,156,10.1525_si.1989.12.1.1,https://www.jstor.org/stable/10.1525/si.1989.12.1.1,1989.0,Toward A Neo-Meadian Sociology of Mind,Sociology,Symbolic Interaction,Randall Collins,/vol_b/data/jstor_data/ocr/journal-article-10.1525_si.1989.12.1.1.txt,18109.0,32.0
journal-article-10.1525_si.1989.12.1.103,0,9,74,10.1525_si.1989.12.1.103,https://www.jstor.org/stable/10.1525/si.1989.12.1.103,1989.0,Interaction Order or Interaction Ritual: Comment on Collins,Sociology,Symbolic Interaction,Anne Warfield Rawls,/vol_b/data/jstor_data/ocr/journal-article-10.1525_si.1989.12.1.103.txt,3636.0,7.0
journal-article-10.1525_si.1989.12.1.111,3,7,59,10.1525_si.1989.12.1.111,https://www.jstor.org/stable/10.1525/si.1989.12.1.111,1989.0,Response,Sociology,Symbolic Interaction,Randall Collins,/vol_b/data/jstor_data/ocr/journal-article-10.1525_si.1989.12.1.111.txt,5123.0,9.0
journal-article-10.1525_si.1989.12.1.121,5,8,144,10.1525_si.1989.12.1.121,https://www.jstor.org/stable/10.1525/si.1989.12.1.121,1989.0,The Development of Idealism in Pharmacy School,Sociology,Symbolic Interaction,Roy W. Hornosty,/vol_b/data/jstor_data/ocr/journal-article-10.1525_si.1989.12.1.121.txt,9079.0,17.0
journal-article-10.1525_si.1989.12.1.139,8,15,40,10.1525_si.1989.12.1.139,https://www.jstor.org/stable/10.1525/si.1989.12.1.139,1989.0,Negotiated Order and the Clinical Pharmacist: The Ongoing Process of Structure,Sociology,Symbolic Interaction,Mark A. Mesler,/vol_b/data/jstor_data/ocr/journal-article-10.1525_si.1989.12.1.139.txt,9510.0,19.0
journal-article-10.1525_si.1989.12.1.159,0,4,30,10.1525_si.1989.12.1.159,https://www.jstor.org/stable/10.1525/si.1989.12.1.159,1989.0,Letters From Pamela: Reading Howard S. Becker's ,Sociology,Symbolic Interaction,Patricia Ticineto Clough,/vol_b/data/jstor_data/ocr/journal-article-10.1525_si.1989.12.1.159.txt,6614.0,12.0
